package,fun_name,file,line1,col1,line2,col2,call_fun_name,args
binom,tkbinom.power,/tmp/RtmpdUNFQ4/R.INSTALL29fd25053cedc/binom/R/binom.power.R,165,3,260,4,local,"{    tk.p <- tclVar(0.5)    tk.alpha <- tclVar(0.05)    tk.n <- tclVar(25)    tk.alternative <- tclVar(""two.sided"")    methods <- c(""cloglog"", ""logit"", ""probit"", ""asymp"", ""exact"", ""lrt"")    tk.method <- lapply(methods, tclVar)    col <- trellis.par.get(""superpose.line"")$col[1:6]    names(col) <- names(tk.method) <- methods    p.sav <- 0.5    replot <- function(...) {        p <- as.numeric(tclObj(tk.p))        n <- as.numeric(tclObj(tk.n))        alpha <- as.numeric(tclObj(tk.alpha))        alternative <- as.character(tclObj(tk.alternative))        p.alt <- seq(0, 1, 0.01)[-c(1, 101)]        p.sav <<- p <- as.numeric(tclObj(tk.p))        first <- TRUE        delta <- p.alt - p        xlim <- range(delta)        ylim <- c(0, 1)        show <- x <- y <- key <- NULL        for (i in methods) {            plot.method <- as.logical(tclObj(tk.method[[i]]))            if (!is.na(plot.method) && plot.method) {                y <- c(y, binom.power(p.alt, n, p, alpha, 1, alternative, i))                show <- c(show, rep(i, length(p.alt)))                x <- c(x, delta)            }        }        if (!is.null(show)) {            show <- factor(show)            key <- list(space = ""right"", text = list(levels(show)), lines = list(col = col[levels(show)], lty = 1, lwd = 3))        }        xy <- xyplot(ylim ~ xlim, panel = function(x, y, .x, .y, .g, col, ...) {            if (!is.null(.y)) {                for (g in levels(.g)) {                  s <- .g == g                  llines(.x[s], .y[s], col = col[g], ...)                }            }            panel.abline(h = as.numeric(tclObj(tk.alpha)), v = 0)        }, .x = x, .y = y, .g = show, key = key, type = ""l"", lwd = 3, col = col, xlab = ""Delta"", ylab = ""Power"")        print(xy)    }    replot.maybe <- function(...) {        if (as.numeric(tclObj(tk.p)) != p.sav)             replot()    }    base <- tktoplevel()    tkwm.title(base, ""Binomial Power Curves"")    spec.frm <- tkframe(base, borderwidth = 2)    left.frm <- tkframe(spec.frm)    right.frm <- tkframe(spec.frm)    bottom.frm <- tkframe(spec.frm)    frame1 <- tkframe(left.frm, relief = ""groove"", borderwidth = 2)    tkpack(tklabel(frame1, text = ""Alternative""))    for (i in c(""two.sided"", ""greater"", ""less"")) {        tmp <- tkradiobutton(frame1, command = replot, text = i, value = i, variable = tk.alternative)        tkpack(tmp, anchor = ""w"")    }    frame2 <- tkframe(left.frm, relief = ""groove"", borderwidth = 2)    tkpack(tklabel(frame2, text = ""Method""))    for (i in c(""cloglog"", ""logit"", ""probit"", ""asymp"", ""exact"", ""lrt"")) {        tmp <- tkcheckbutton(frame2, text = i, command = replot, variable = tk.method[[i]])        tkpack(tmp, anchor = ""w"")    }    frame3 <- tkframe(right.frm, relief = ""groove"", borderwidth = 2)    tkpack(tklabel(frame3, text = ""Sample size""))    for (i in c(25, 50, 75, 100, 125)) {        tmp <- tkradiobutton(frame3, command = replot, text = i, value = i, variable = tk.n)        tkpack(tmp, anchor = ""w"")    }    frame4 <- tkframe(right.frm, relief = ""groove"", borderwidth = 2)    tkpack(tklabel(frame4, text = ""Prob(Success)""))    tkpack(tkscale(frame4, command = replot.maybe, from = 0.001, to = 0.999, showvalue = TRUE, variable = tk.p, resolution = 0.001, orient = ""horiz""))    tkpack(frame1, frame2, fill = ""x"")    tkpack(frame3, frame4, fill = ""x"")    tkpack(left.frm, right.frm, side = ""left"", anchor = ""n"")    q.but <- tkbutton(base, text = ""Quit"", command = function() tkdestroy(base))    tkpack(spec.frm, q.but)    replot()}"
binom,tkbinom.power2,/tmp/RtmpdUNFQ4/R.INSTALL29fd25053cedc/binom/R/binom.power.R,71,3,157,4,local,"{    tk.p <- tclVar(0.5)    tk.alpha <- tclVar(0.05)    tk.n <- tclVar(25)    tk.alternative <- tclVar(""two.sided"")    methods <- c(""cloglog"", ""logit"", ""probit"", ""asymp"", ""exact"", ""lrt"")    tk.method <- lapply(methods, tclVar)    col <- c(""#800000"", ""#000080"", ""#008000"", ""#e00e00"", ""#808000"", ""#0000ff"")    names(col) <- names(tk.method) <- methods    p.sav <- 0.5    replot <- function(...) {        p <- as.numeric(tclObj(tk.p))        n <- as.numeric(tclObj(tk.n))        alpha <- as.numeric(tclObj(tk.alpha))        alternative <- as.character(tclObj(tk.alternative))        p.alt <- seq(0, 1, 0.01)[-c(1, 101)]        p.sav <<- p <- as.numeric(tclObj(tk.p))        first <- TRUE        delta <- p.alt - p        xlim <- range(delta)        plot(xlim, c(0, 1), type = ""n"", axes = FALSE, xlab = ""Prob(Success)"", ylab = ""Power"", lwd = 3)        axis(side = 1, at = seq(0, 1, 0.1) - p, labels = seq(0, 1, 0.1))        axis(side = 2)        axis(side = 3, at = pretty(delta), labels = round(pretty(delta), 2))        box()        show <- NULL        for (i in methods) {            plot.method <- as.logical(tclObj(tk.method[[i]]))            if (!is.na(plot.method) && plot.method) {                show <- c(show, i)                y <- binom.power(p.alt, n, p, alpha, 1, alternative, i)                lines(delta, y, col = col[i], lwd = 3)            }        }        abline(h = as.numeric(tclObj(tk.alpha)), v = 0)        if (!is.null(show)) {            legend(x = min(delta), y = 1, legend = show, col = col[show], lty = 1, lwd = 3)        }    }    replot.maybe <- function(...) {        if (as.numeric(tclObj(tk.p)) != p.sav)             replot()    }    base <- tktoplevel()    tkwm.title(base, ""Binomial Power Curves"")    spec.frm <- tkframe(base, borderwidth = 2)    left.frm <- tkframe(spec.frm)    right.frm <- tkframe(spec.frm)    bottom.frm <- tkframe(spec.frm)    frame1 <- tkframe(left.frm, relief = ""groove"", borderwidth = 2)    tkpack(tklabel(frame1, text = ""Alternative""))    for (i in c(""two.sided"", ""greater"", ""less"")) {        tmp <- tkradiobutton(frame1, command = replot, text = i, value = i, variable = tk.alternative)        tkpack(tmp, anchor = ""w"")    }    frame2 <- tkframe(left.frm, relief = ""groove"", borderwidth = 2)    tkpack(tklabel(frame2, text = ""Method""))    for (i in c(""cloglog"", ""logit"", ""probit"", ""asymp"", ""exact"", ""lrt"")) {        tmp <- tkcheckbutton(frame2, text = i, command = replot, variable = tk.method[[i]])        tkpack(tmp, anchor = ""w"")    }    frame3 <- tkframe(right.frm, relief = ""groove"", borderwidth = 2)    tkpack(tklabel(frame3, text = ""Sample size""))    for (i in c(25, 50, 75, 100, 125)) {        tmp <- tkradiobutton(frame3, command = replot, text = i, value = i, variable = tk.n)        tkpack(tmp, anchor = ""w"")    }    frame4 <- tkframe(right.frm, relief = ""groove"", borderwidth = 2)    tkpack(tklabel(frame4, text = ""Prob(Success)""))    tkpack(tkscale(frame4, command = replot.maybe, from = 0.001, to = 0.999, showvalue = TRUE, variable = tk.p, resolution = 0.001, orient = ""horiz""))    tkpack(frame1, frame2, fill = ""x"")    tkpack(frame3, frame4, fill = ""x"")    tkpack(left.frm, right.frm, side = ""left"", anchor = ""n"")    q.but <- tkbutton(base, text = ""Quit"", command = function() tkdestroy(base))    tkpack(spec.frm, q.but)    replot()}"
bit64,order.integer64,NA,NA,NA,NA,NA,eval,"argsymbols[[i]], argframe"
bit64,table.integer64,NA,NA,NA,NA,NA,eval,"argsymbols[[i]], argframe"
bnlearn,plot.bn,NA,NA,NA,NA,NA,eval,list(...)
bnlearn,plot.bn.strength,NA,NA,NA,NA,NA,eval,list(...)
bnlearn,logic.sampling,NA,NA,NA,NA,NA,eval,"evidence, generated.data, parent.frame()"
bnlearn,logic.sampling,NA,NA,NA,NA,NA,eval,"event, generated.data, parent.frame()"
bnlearn,reduce.fitted,NA,NA,NA,NA,NA,eval,"evidence, dummy"
bnlearn,reduce.fitted,NA,NA,NA,NA,NA,eval,"event, dummy"
bnlearn,logic.distribution,NA,NA,NA,NA,NA,eval,"evidence, generated.data, parent.frame()"
bnlearn,weighting.sampling,NA,NA,NA,NA,NA,eval,"event, generated.data, parent.frame()"
bookdown,get_base_format,NA,NA,NA,NA,NA,eval,parse(text = format)
bookdown,source_utf8,/tmp/Rtmp6HUqy2/R.INSTALL385cca331a81/bookdown/R/utils.R,239,3,239,62,eval,"xfun::parse_only(read_utf8(file)), globalenv()"
boot,cv.glm,NA,NA,NA,NA,NA,eval.parent,Call
boot,print.boot,NA,NA,NA,NA,NA,eval,cl$tilt
broom,capture.output,NA,NA,NA,NA,NA,eval,"expr, pf"
callr,rs_debug,/tmp/Rtmpvm4qbN/R.INSTALL2dfc44e90474d/callr/R/r-session.R,483,7,483,44,eval,"parse(text = cmd), envir"
callr,rs__status_expr,NA,NA,NA,NA,NA,local,"{    pxlib <- as.environment(""tools:callr"")$`__callr_data__`$pxlib    code_ <- code    fd_ <- fd    text_ <- text    data <- paste0(code_, "" "", text_, ""\n"")    pxlib$write_fd(as.integer(fd), data)}"
car,recode,NA,NA,NA,NA,NA,eval,parse(text = range[[1]][1])
car,recode,NA,NA,NA,NA,NA,eval,parse(text = range[[1]][2])
car,recode,NA,NA,NA,NA,NA,eval,"parse(text = strsplit(term, ""="")[[1]][2])"
car,recode,NA,NA,NA,NA,NA,eval,"parse(text = strsplit(term, ""="")[[1]][2])"
car,recode,NA,NA,NA,NA,NA,eval,"parse(text = strsplit(term, ""="")[[1]][1])"
car,recode,NA,NA,NA,NA,NA,eval,"parse(text = strsplit(term, ""="")[[1]][2])"
car,model.matrix.gls,NA,NA,NA,NA,NA,eval,object$call$data
car,Predict.lm,NA,NA,NA,NA,NA,eval,"attr(tt, ""variables"")[[i + 1]], newdata"
car,Predict.lm,NA,NA,NA,NA,NA,eval,"object$call$offset, newdata"
car,Predict.lm,NA,NA,NA,NA,NA,eval,"weights[[2L]], d, environment(weights)"
car,influence.merMod,NA,NA,NA,NA,NA,eval,"data, parent.frame()"
car,ncvTest.lm,NA,NA,NA,NA,NA,eval,"data, environment(formula(model))"
car,Boot.nls,NA,NA,NA,NA,NA,eval,object$data
car,densityPlot.formula,NA,NA,NA,NA,NA,eval,"m$data, parent.frame()"
car,densityPlot.formula,NA,NA,NA,NA,NA,eval,"m, parent.frame()"
car,powerTransform.formula,NA,NA,NA,NA,NA,eval,"mf, parent.frame()"
car,Boxplot.formula,NA,NA,NA,NA,NA,eval,"m$data, parent.frame()"
car,Boxplot.formula,NA,NA,NA,NA,NA,eval,"m, parent.frame()"
car,gamLine,NA,NA,NA,NA,NA,eval,parse(text = fam)
car,gamLine,NA,NA,NA,NA,NA,eval,parse(text = family)
car,model.matrix.lme,NA,NA,NA,NA,NA,eval,object$call$data
car,ceresPlot.lm,NA,NA,NA,NA,NA,eval,"model$call$data, envir"
car,ceresPlot.lm,/tmp/RtmpuULm05/R.INSTALL3c486437ca18a/car/R/ceresPlots.R,107,13,108,52,eval,"call(""model.frame"", ff, data = model.frame(model), subset = subset, na.action = naa), envir"
car,ceresPlot.lm,NA,NA,NA,NA,NA,eval,"call(""model.frame"", ff, data = data, subset = subset, na.action = naa), envir"
car,ceresPlot.lm,NA,NA,NA,NA,NA,eval,"call(""model.frame"", ff, data = data, subset = subset, na.action = I), envir"
car,ceresPlot.lm,NA,NA,NA,NA,NA,eval,model$call$data
car,scatterplotMatrix.formula,NA,NA,NA,NA,NA,eval,"m$data, sys.frame(sys.parent())"
car,scatterplotMatrix.formula,NA,NA,NA,NA,NA,eval,"m, parent.frame()"
car,scatterplotMatrix.formula,NA,NA,NA,NA,NA,eval,"m, parent.frame()"
car,Anova.III.F.glm,NA,NA,NA,NA,NA,eval,"parse(text = paste(""~"", Source[term]))"
car,deltaMethod.default,NA,NA,NA,NA,NA,eval,"g., envir"
car,deltaMethod.default,NA,NA,NA,NA,NA,eval,"D(g., names(para)[i]), envir"
car,boxTidwell.formula,NA,NA,NA,NA,NA,eval,"m$data, sys.frame(sys.parent())"
car,boxTidwell.formula,NA,NA,NA,NA,NA,eval,"m, sys.frame(sys.parent())"
car,scatter3d.formula,NA,NA,NA,NA,NA,eval,"m$data, sys.frame(sys.parent())"
car,scatter3d.formula,NA,NA,NA,NA,NA,eval,"m, parent.frame()"
car,influence.lme,NA,NA,NA,NA,NA,eval,"data, parent.frame()"
car,scatterplot.formula,NA,NA,NA,NA,NA,eval,"m$data, sys.frame(sys.parent())"
car,scatterplot.formula,NA,NA,NA,NA,NA,eval,"m, parent.frame()"
car,scatterplot.formula,NA,NA,NA,NA,NA,eval,"m, parent.frame()"
car,invTranPlot.formula,NA,NA,NA,NA,NA,eval,"mf, parent.frame()"
car,qqPlot.formula,NA,NA,NA,NA,NA,eval,"m$data, sys.frame(sys.parent())"
car,qqPlot.formula,NA,NA,NA,NA,NA,eval,"m, parent.frame()"
car,qqPlot.formula,NA,NA,NA,NA,NA,eval,"m, parent.frame()"
car,qqPlot.default,NA,NA,NA,NA,NA,eval,"parse(text = paste(""q"", distribution, sep = """"))"
car,qqPlot.default,NA,NA,NA,NA,NA,eval,"parse(text = paste(""d"", distribution, sep = """"))"
car,Anova.III.LR.glm,NA,NA,NA,NA,NA,eval,"parse(text = paste(""~"", Source[term]))"
car,inverseResponsePlot.lm,NA,NA,NA,NA,NA,eval,"m, parent.frame()"
car,spreadLevelPlot.formula,NA,NA,NA,NA,NA,eval,"m$data, sys.frame(sys.parent())"
car,spreadLevelPlot.formula,NA,NA,NA,NA,NA,eval,"m, sys.frame(sys.parent())"
car,symbox.formula,NA,NA,NA,NA,NA,eval,"m$data, parent.frame()"
car,symbox.formula,NA,NA,NA,NA,NA,eval,"m, parent.frame()"
changepoint,SEGNEIGH,NA,NA,NA,NA,NA,eval,"parse(text = paste(text, collapse = """"))"
changepoint,penalty_decision,NA,NA,NA,NA,NA,eval,parse(text = paste(pen.value))
checkmate,assert,NA,NA,NA,NA,NA,eval,"dots[[i]], env"
checkmate,assert,NA,NA,NA,NA,NA,eval,"dots[[i]], env"
checkmate,vname,NA,NA,NA,NA,NA,eval.parent,substitute(substitute(x))
checkmate,capture.output,NA,NA,NA,NA,NA,eval,"expr, pf"
chron,format.times,NA,NA,NA,NA,NA,eval,format.
chron,convert.dates,NA,NA,NA,NA,NA,eval,fun
chron,format.dates,NA,NA,NA,NA,NA,eval,format
circular,subset.circular,NA,NA,NA,NA,NA,eval,"e, x, parent.frame()"
circular,subset.circular,NA,NA,NA,NA,NA,eval,"substitute(select), nl, parent.frame()"
circular,curve.circular,NA,NA,NA,NA,NA,eval,"expr, list(x = x), parent.frame()"
circular,heatmap.circular,NA,NA,NA,NA,NA,eval.parent,substitute(add.expr)
circular,heatmap.circular,NA,NA,NA,NA,NA,eval,annotate.expr[[1]]
circular,heatmap.circular,NA,NA,NA,NA,NA,eval,annotate.expr[[3]]
circular,heatmap.circular,NA,NA,NA,NA,NA,eval,annotate.expr[[2]]
circular,heatmap.circular,NA,NA,NA,NA,NA,eval,annotate.expr[[i]]
clipr,clipr_output,NA,NA,NA,NA,NA,eval,parse(text = context$selection[[1]]$text)
clipr,clipr_result,NA,NA,NA,NA,NA,eval,parse(text = context$selection[[1]]$text)
cli,execute_handlers,NA,NA,NA,NA,NA,eval,"handler$expr, handler$envir"
cli,inline_transformer,NA,NA,NA,NA,NA,eval,"expr, envir"
cli,make_cmd_transformer,/tmp/Rtmp5cWf1l/R.INSTALL2ea4458e1e8da/cli/R/inline.R,114,7,114,74,eval,"expr, list(`?` = function(...) stop()), envir"
clue,cl_bag,NA,NA,NA,NA,NA,eval,"as.call(c(list(algorithm, x), if (!is.null(k)) list(k), parameters))"
clue,cl_predict.pam,NA,NA,NA,NA,NA,eval,formals(cluster::pam)$metric
clue,cl_boot,/tmp/RtmppGn9Sq/R.INSTALL2f9db21e3ab18/clue/R/boot.R,8,9,10,36,eval,"as.call(c(list(as.name(""lapply""), x, algorithm), if (!is.null(k)) list(k), parameters))"
clue,cl_boot,NA,NA,NA,NA,NA,eval,"as.call(c(list(algorithm, train), if (!is.null(k)) list(k), parameters))"
clue,cl_predict.clara,NA,NA,NA,NA,NA,eval,formals(cluster::clara)$metric
cluster,clusplot.partition,NA,NA,NA,NA,NA,eval,"x$call[[2]], parent.frame()"
cluster,print.clusGap,NA,NA,NA,NA,NA,eval,formals(maxSE)$method
cluster,fanny,NA,NA,NA,NA,NA,eval,formals()$metric
coda,codamenu,NA,NA,NA,NA,NA,eval,parse(text = outname)
coda,codamenu.options.plot.kernel,NA,NA,NA,NA,NA,eval,parse(text = bwf)
coda,xyplot.mcmc.list,NA,NA,NA,NA,NA,eval,"parse(text = paste(paste(lapply(names(data), as.name), collapse = ""+""), ""~.index | .run""))"
coda,xyplot.mcmc.list,NA,NA,NA,NA,NA,eval,"parse(text = paste(paste(lapply(names(data), as.name), collapse = ""+""), ""~.index""))"
coda,xyplot.mcmc,NA,NA,NA,NA,NA,eval,"parse(text = paste(paste(lapply(names(data), as.name), collapse = ""+""), ""~.index""))"
coda,multi.menu,NA,NA,NA,NA,NA,eval,parse(text = ans[i])
coda,acfplot.mcmc,NA,NA,NA,NA,NA,eval,"parse(text = paste(paste(lapply(names(data), as.name), collapse = ""+""), ""~.lag""))"
coin,check_distribution_arg,NA,NA,NA,NA,NA,eval,call(distribution)
coin,copyslots,NA,NA,NA,NA,NA,eval,"str2lang(paste0(""target@"", s, "" <- source@"", s))"
colorspace,choose_palette_tcltk,NA,NA,NA,NA,NA,eval,parse(text = arg)
colorspace,choose_palette_tcltk,NA,NA,NA,NA,NA,eval,parse(text = arg)
colorspace,choose_palette_tcltk,NA,NA,NA,NA,NA,eval,parse(text = arg)
colorspace,choose_palette_tcltk,NA,NA,NA,NA,NA,eval,parse(text = arg)
colorspace,choose_palette_tcltk,NA,NA,NA,NA,NA,eval,i
colorspace,choose_palette_tcltk,NA,NA,NA,NA,NA,eval,"parse(text = sprintf(""pal_args$h%1$d <- arg$h[%1$dL]"", i))"
colorspace,choose_palette_tcltk,NA,NA,NA,NA,NA,eval,"parse(text = sprintf(""pal_args$c%1$d <- arg$c[%1$dL]"", i))"
colorspace,choose_palette_tcltk,NA,NA,NA,NA,NA,eval,"parse(text = sprintf(""pal_args$l%1$d <- arg$l[%1$dL]"", i))"
colorspace,choose_palette_tcltk,NA,NA,NA,NA,NA,eval,"parse(text = sprintf(""pal_args$p%1$d <- arg$power[%1$dL]"", i))"
colorspace,choose_palette_tcltk,/tmp/RtmpRPoA2R/R.INSTALLb7d5c26038f/colorspace/R/choose_palette.R,697,13,697,35,eval,parse(text = cmd)
colorspace,choose_palette_tcltk,/tmp/RtmpRPoA2R/R.INSTALLb7d5c26038f/colorspace/R/choose_palette.R,700,13,700,35,eval,parse(text = cmd)
colorspace,choose_palette_tcltk,/tmp/RtmpRPoA2R/R.INSTALLb7d5c26038f/colorspace/R/choose_palette.R,703,13,703,35,eval,parse(text = cmd)
colorspace,choose_palette_tcltk,NA,NA,NA,NA,NA,eval,parse(text = cmd)
colorspace,choose_palette_tcltk,/tmp/RtmpRPoA2R/R.INSTALLb7d5c26038f/colorspace/R/choose_palette.R,720,21,720,105,eval,"parse(text = sprintf(""tcltk::tclvalue(%s.ent.var) <- 100"", slider_elements[i]))"
colorspace,choose_palette_tcltk,/tmp/RtmpRPoA2R/R.INSTALLb7d5c26038f/colorspace/R/choose_palette.R,721,21,721,105,eval,"parse(text = sprintf(""tcltk::tclvalue(%s.scl.var) <- 100"", slider_elements[i]))"
colorspace,choose_palette_tcltk,/tmp/RtmpRPoA2R/R.INSTALLb7d5c26038f/colorspace/R/choose_palette.R,724,17,724,39,eval,parse(text = cmd)
colorspace,choose_palette_tcltk,/tmp/RtmpRPoA2R/R.INSTALLb7d5c26038f/colorspace/R/choose_palette.R,729,17,729,39,eval,parse(text = cmd)
colorspace,choose_palette_tcltk,/tmp/RtmpRPoA2R/R.INSTALLb7d5c26038f/colorspace/R/choose_palette.R,744,9,744,31,eval,parse(text = cmd)
colorspace,choose_palette_tcltk,/tmp/RtmpRPoA2R/R.INSTALLb7d5c26038f/colorspace/R/choose_palette.R,746,9,746,31,eval,parse(text = cmd)
colorspace,choose_palette_tcltk,NA,NA,NA,NA,NA,eval,parse(text = arg)
colorspace,choose_palette_tcltk,NA,NA,NA,NA,NA,eval,"parse(text = sprintf(""plot_%s"", gsub("" "", """", tolower(tcltk::tclvalue(example.var)))))"
colorspace,choose_palette_tcltk,NA,NA,NA,NA,NA,eval,"parse(text = sprintf(""%s <- 0"", key))"
colorspace,choose_palette_tcltk,/tmp/RtmpRPoA2R/R.INSTALLb7d5c26038f/colorspace/R/choose_palette.R,946,7,946,71,eval,"parse(text = sprintf(""%s.scl.var <- tcltk::tclVar()"", key))"
colorspace,choose_palette_tcltk,/tmp/RtmpRPoA2R/R.INSTALLb7d5c26038f/colorspace/R/choose_palette.R,947,7,947,71,eval,"parse(text = sprintf(""%s.ent.var <- tcltk::tclVar()"", key))"
colorspace,choose_palette_tcltk,/tmp/RtmpRPoA2R/R.INSTALLb7d5c26038f/colorspace/R/choose_palette.R,1085,5,1085,33,eval,parse(text = cmd_label)
colorspace,choose_palette_tcltk,/tmp/RtmpRPoA2R/R.INSTALLb7d5c26038f/colorspace/R/choose_palette.R,1086,5,1086,34,eval,parse(text = cmd_slider)
colorspace,choose_palette_tcltk,/tmp/RtmpRPoA2R/R.INSTALLb7d5c26038f/colorspace/R/choose_palette.R,1087,5,1087,32,eval,parse(text = cmd_text)
colorspace,choose_palette_tcltk,/tmp/RtmpRPoA2R/R.INSTALLb7d5c26038f/colorspace/R/choose_palette.R,1094,9,1094,31,eval,parse(text = cmd)
colorspace,GetPalette,NA,NA,NA,NA,NA,eval,"substitute(alist(n = , h = hh, c = d1, l = d2, fixup = d3, gamma = NULL, alpha = 1, palette = NULL, rev = d4, register = d5, ... = , h1 = , h2 = , c1 = , l1 = , cmax = ), list(hh = c(arg$h1,     arg$h2), d1 = arg$c1, d2 = arg$l1, d3 = arg$fixup, d4 = arg$reverse, d5 = arg$register))"
colorspace,GetPalette,NA,NA,NA,NA,NA,eval,"substitute(alist(n = , h = d1, c = d2, l = d3, power = d4, gamma = NULL, fixup = d5, alpha = 1, palette = NULL, rev = d6, register = d7, ... = , h1 = , h2 = , c1 = , c2 = , l1 = , l2 = ,     p1 = , p2 = , cmax = , c. = ), list(d1 = arg$h1, d2 = c(arg$c1, arg$cmax, arg$c2), d3 = c(arg$l1, arg$l2), d4 = arg$p1, d5 = arg$fixup, d6 = arg$reverse, d7 = arg$register))"
colorspace,GetPalette,NA,NA,NA,NA,NA,eval,"substitute(alist(n = , h = d1, c = d2, l = d3, power = d4, gamma = NULL, fixup = d5, alpha = 1, palette = NULL, rev = d6, register = d7, ... = , h1 = , h2 = , c1 = , c2 = , l1 = , l2 = ,     p1 = , p2 = , cmax = , c. = ), list(d1 = c(arg$h1, arg$h2), d2 = c(arg$c1, arg$cmax, arg$c2), d3 = c(arg$l1, arg$l2), d4 = c(arg$p1, arg$p2), d5 = arg$fixup, d6 = arg$reverse, d7 = arg$register))"
colorspace,GetPalette,NA,NA,NA,NA,NA,eval,"substitute(alist(n = , h = d1, c = d2, l = d3, power = d4, gamma = NULL, fixup = d5, alpha = 1, palette = NULL, rev = d6, register = d7, ... = , h1 = , h2 = , c1 = , l1 = , l2 = , p1 = ,     p2 = , cmax = d8), list(d1 = c(arg$h1, arg$h2), d2 = chroma, d3 = c(arg$l1, arg$l2), d4 = power, d5 = arg$fixup, d6 = arg$reverse, d7 = arg$register, d8 = arg$cmas))"
colourpicker,plotHelper,NA,NA,NA,NA,NA,eval,parse(text = tempcode)
colourpicker,plotHelper,NA,NA,NA,NA,NA,eval,parse(text = code)
copula,dAdthetaGalambos,NA,NA,NA,NA,NA,eval,"expression({    .expr1 <- -alpha    .expr2 <- w^.expr1    .expr3 <- 1 - w    .expr4 <- .expr3^.expr1    .expr5 <- .expr2 + .expr4    .expr7 <- -1/alpha    .expr8 <- .expr5^.expr7    .expr10 <- log(.expr5)    .expr11 <- alpha^2    .expr12 <- 1/.expr11    .expr13 <- .expr10 * .expr12    .expr15 <- .expr7 - 1    .expr16 <- .expr5^.expr15    .expr17 <- log(.expr3)    .expr18 <- .expr4 * .expr17    .expr19 <- log(w)    .expr20 <- .expr2 * .expr19    .expr21 <- .expr18 + .expr20    .expr22 <- .expr7 * .expr21    .expr24 <- .expr8 * .expr13 - .expr16 * .expr22    .value <- 1 - .expr8    .grad <- array(0, c(length(.value), 1L), list(NULL, c(""alpha"")))    .hessian <- array(0, c(length(.value), 1L, 1L), list(NULL, c(""alpha""), c(""alpha"")))    .grad[, ""alpha""] <- -.expr24    .hessian[, ""alpha"", ""alpha""] <- -(.expr24 * .expr13 - .expr8 * (.expr10 * (2 * alpha/.expr11^2) + .expr21/.expr5 * .expr12) - ((.expr16 * .expr13 - .expr5^(.expr15 - 1) * (.expr15 *         .expr21)) * .expr22 + .expr16 * (.expr12 * .expr21 - .expr7 * (.expr20 * .expr19 + .expr18 * .expr17))))    attr(.value, ""gradient"") <- .grad    attr(.value, ""hessian"") <- .hessian    .value}), list(alpha = alpha, w = w)"
copula,dlogcdthetaExplicit,NA,NA,NA,NA,NA,eval,"der.pdf.alpha, data.frame(u)"
copula,dlogcdthetaExplicit,NA,NA,NA,NA,NA,eval,"der, c(u.df, params)"
copula,dMvdc,NA,NA,NA,NA,NA,eval,"cdf.expr, list(x = x[, i])"
copula,dMvdc,NA,NA,NA,NA,NA,eval,"pdf.expr, list(x = x[, i])"
copula,dMvdc,NA,NA,NA,NA,NA,eval,"pdf.expr, list(x = x[, i])"
copula,dgumbelCopula,/tmp/Rtmp2Dxyp9/R.INSTALL350676a76ca21/copula/R/gumbelCopula.R,137,3,137,27,eval,copula@exprdist$pdf
copula,dtawnCopula,NA,NA,NA,NA,NA,eval,tawnCopula.pdf.algr[dim]
copula,rotExplicitCopula,NA,NA,NA,NA,NA,eval,rep.l
copula,rotExplicitCopula,NA,NA,NA,NA,NA,eval,flip.l
copula,rotExplicitCopula,NA,NA,NA,NA,NA,eval,flip.l
copula,dtevCopula,NA,NA,NA,NA,NA,eval,"deriv(wexpr, c(""u1"", ""u2""), hessian = TRUE), list(u1 = u1, u2 = u2)"
copula,mixCopula,NA,NA,NA,NA,NA,eval,rep.l
copula,mixCopula,NA,NA,NA,NA,NA,eval,rep.l
copula,mixCopula,NA,NA,NA,NA,NA,eval,cdf.repl
copula,mixCopula,NA,NA,NA,NA,NA,eval,pdf.repl
copula,dAduGumbel,NA,NA,NA,NA,NA,eval,"expression({    .expr2 <- 1 - w    .expr4 <- w^alpha + .expr2^alpha    .expr5 <- 1/alpha    .expr7 <- .expr5 - 1    .expr8 <- .expr4^.expr7    .expr9 <- alpha - 1    .expr14 <- w^.expr9 * alpha - .expr2^.expr9 * alpha    .expr15 <- .expr5 * .expr14    .expr22 <- .expr9 - 1    .value <- .expr4^.expr5    .grad <- array(0, c(length(.value), 1L), list(NULL, ""w""))    .hessian <- array(0, c(length(.value), 1L, 1L), list(NULL, ""w"", ""w""))    .grad[, ""w""] <- .expr8 * .expr15    .hessian[, ""w"", ""w""] <- .expr4^(.expr7 - 1) * (.expr7 * .expr14) * .expr15 + .expr8 * (.expr5 * (w^.expr22 * .expr9 * alpha + .expr2^.expr22 * .expr9 * alpha))    attr(.value, ""gradient"") <- .grad    attr(.value, ""hessian"") <- .hessian    .value}), list(alpha = alpha, w = w)"
copula,pgalambosCopula,NA,NA,NA,NA,NA,eval,galambosCopula.algr$cdf
copula,dAduTev,NA,NA,NA,NA,NA,eval,"deriv(~(w/(1 - w))^(1/nu)/sqrt(1 - rho^2) * sqrt(nu + 1), ""w"", hessian = TRUE), list(w = w)"
copula,dAduTev,NA,NA,NA,NA,NA,eval,"deriv(~(w/(1 - w))^(-1/nu)/sqrt(1 - rho^2) * sqrt(nu + 1), ""w"", hessian = TRUE), list(w = w)"
copula,dAduTev,NA,NA,NA,NA,NA,eval,"ddens, list(u = x, nu = nu + 1)"
